,brewery_id,latitude,longitude,name,address1,city,state,code,country,phone,website
827,893,38.1074,-122.57,McMullen & Sons,26 Old Cross,Hertford,Hertfordshire,,United Kingdom,44-(01992)-584911,
828,894,34.4686,-114.34100000000001,Meantime Brewing Company Limited,2 Penhall Road,Greenwich,London,SE7 8RX,United Kingdom,44-(020)-8293-1111,http://www.meantimebrewing.com/
829,895,40.5843,-98.3912,Meckatzer Lwenbru,Meckatz 10,Heimenkirch,Bayern,,Germany,49-(0)8381-/-504-0,
830,896,-40.7658,172.705,Mehana Brewing,275 East Kawili Street,Hilo,Hawaii,96720,United States,1-808-934-8211,
831,897,16.7779,96.1679,Mendocino Brewing - Hopland,13351 Highway 101,Hopland,California,95449,United States,1-707-744-1361,
832,899,40.3978,-105.075,Mendocino Brewing - Saratoga Springs,,Saratoga Springs,New York,,United States,,http://www.mendobrew.com/
833,900,-22.5589,17.0825,Mendocino Brewing - Ukiah,1601 Airport Road,Ukiah,California,95482,United States,1-707-463-2627,
834,901,41.1339,-96.0307,Mercury Brewing Company,23 Hayward St.,Ipswich,Massachusetts,1938,United States,978-356-3329,http://www.mercurybrewing.com
835,902,49.4884,-117.29,Metropolitan Brewing,"5121 N Ravenswood Ave,",Chicago,Illinois,60640,United States,,http://www.metrobrewing.com/
836,903,52.081,0.6559,Mia and Pia's Pizzeria and Brewhouse,3545 Summers Lane (restaurant),Klamath Falls,Oregon,97603,United States,1-541-884-4880,
837,904,38.3281,-85.8171,Michigan Brewing,1093 Highview Drive,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/
838,905,40.5929,-105.07,Mickey Finn's Brewery,412 North Milwaukee Avenue,Libertyville,Illinois,60048,United States,1-847-362-6688,
839,906,42.3587,-71.0574,Mickey's Brewing Co.,,Milwaukee,Wisconsin,,United States,,http://www.mickeys.com
840,907,42.8171,-89.6306,Microbrouwerij Achilles,Dulft 9A,Itegem,Antwerpen,,Belgium,,
841,908,42.79,-86.1041,Middle Ages Brewing,120 Wilkinson Street,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/
842,909,33.9089,-84.3056,Midnight Sun Brewing Co.,8111 Dimond Hook Drive,Anchorage,Alaska,99507,United States,1-907-344-1179,http://www.midnightsunbrewing.com/
843,910,40.1857,-75.4516,Mikkeller,"Slien 2, 2. tv",KÃÂ¸benhavn,,,Denmark,45-4162-3489,http://www.mikkeller.dk/
844,912,43.0893,-79.11,Milagro Brewery and Grill,,Bernalillo,New Mexico,,United States,,
845,913,45.9222,-88.2518,Mill Creek Brewpub,11 North Palouse,Walla Walla,Washington,99362,United States,1-509-522-2440,
846,915,44.0569,-123.11,Mill Steakhouse,5798 South Rapp Street,Littleton,Colorado,80120,United States,1-303-798-5280,
847,916,39.9502,-75.1666,Miller Brewing,3939 W. Highland Blvd,Milwaukee,Wisconsin,53208,United States,(414) 931-2000,http://www.millerbrewing.com
848,917,45.5235,-122.676,Millrose Brewing,45 South Barrington Road,South Barrington,Illinois,60010,United States,1-847-382-7673,
849,918,58.5366,15.0373,Millstream Brewing,835 48th Avenue,Amana,Iowa,52203,United States,1-319-622-3672,
850,919,39.4466,-123.806,Milly's Tavern,500 Commercial Street,Manchester,New Hampshire,3102,United States,1-603-625-4444,
851,920,41.0638,-80.0556,Milwaukee Ale House,233 North Water Street,Milwaukee,Wisconsin,53202,United States,1-414-226-2337,
852,921,47.6815,-122.209,Minhas Craft Brewery,1208 14th Avenue,Monroe,Wisconsin,53566,United States,1-608-325-3191,
853,922,44.7776,-91.4433,Minneapolis Town Hall Brewery,1430 Washington Avenue South,Minneapolis,Minnesota,55454,United States,1-612-339-8696,http://www.townhallbrewery.com/
854,924,38.8058,-90.7532,Minnesota Brewing,,Saint Paul,Minnesota,,United States,,
855,925,44.9458,-93.167,Minocqua Brewing Company,238 Lake Shore Drive,Minocqua,Wisconsin,54548,United States,1-715-356-2600,http://www.minocquabrewingcompany.com
856,926,42.0884,-87.9806,Mishawaka Brewing,3703 North Main Street,Mishawaka,Indiana,46545,United States,1-574-256-9993,
857,928,45.5539,-94.1703,Mission Springs Brewing,7160 Oliver Street,Mission,British Columbia,0,Canada,1-604-820-1009,
858,929,34.8661,-111.796,Mississippi Brewing Co.,,Utica,New York,11042,United States,,
859,930,39.615,-86.0901,Moab Brewery,686 South Main Street,Moab,Utah,84532,United States,1-435-259-6333,
860,931,52.5758,-0.248,Mogollon Brewing Company,4366 Huntington Dr,Flagstaff,Arizona,86001,United States,,http://www.mogbrew.com/
861,932,40.015,-105.271,Mohrenbrauerei August Huber,Doktor-Waibel-Strae 2,Dornbirn,,,Austria,43-0-55-72-/-37-77-0,
862,933,40.015,-105.271,Molson Breweries of Canada,175 Bloor Street East,Toronto,Ontario,0,Canada,1-416-975-1786,
863,934,43.1117,-88.4993,Montana Brewing,113 North Broadway,Billings,Montana,59101,United States,1-406-252-9200,
864,935,40.5894,-105.06299999999999,Monte Carlo Casino and Brewpub,,Las Vegas,Nevada,89109,United States,1-702-730-7438,
865,936,33.2029,-117.255,Monteith's Brewing Co.,Cnr Turumaha and Herbert St,Greymouth,,,New Zealand,,http://www.monteiths.com/nz/
866,937,41.1828,-80.7654,Moon River Brewing Company,21 W. Bay St.,Savannah,Georgia,31401,United States,912.447.0943,http://www.moonriverbrewing.com/
867,938,50.2613,-119.277,Moonlight Brewing,PO Box 316,Fulton,California,95439,United States,1-707-528-2537,
868,939,30.2767,-97.7463,Moorhouse's Brewery (Burnley),4 Moorhouse Street,Burnley,Lancashire,,United Kingdom,44-(01282)-422864,
869,940,39.154,-75.4884,Moose's Tooth Pub and Pizzeria,3300 Old Seward Highway,Anchorage,Alaska,99503,United States,(907) 258-2537,http://www.moosestooth.net/
870,941,42.1682,-85.8497,Moosehead Breweries,89 Main Street West,Saint John,New Brunswick,0,Canada,1-506-635-7000,
871,942,42.0248,-93.6147,Moosehead Breweries Ltd.,"89 Main Street, PO Box 3100, Station B",Saint John,New Brunswick,,Canada,(506) 635-7000,http://www.moosehead.ca/
872,943,42.2936,-85.5778,Moosejaw Pizza & Dells Brewing Company,110 Wisconsin Dells Parkway South,Wisconsin Dells,Wisconsin,53965,United States,1-608-254-1122,
873,944,39.0472,-84.5599,Mordue Brewery,21A Oak Road,Wallsend,Tyne and Wear,,United Kingdom,44-(0191)-2961879,
874,945,32.7153,-117.15700000000001,Morland and Co.,,Abingdon,Oxford,,United Kingdom,,
875,946,42.1865,-88.1835,Mountain Sun Pub & Brewery,1535 Pearl Street,Boulder,Colorado,80302,United States,1-303-546-0886,
876,947,43.0389,-87.9065,Moylan's Brewery & Restaurant,15 Rowland Way,Novato,California,94945,United States,1-415-898-4677,http://www.moylans.com/
877,948,48.7596,-122.488,moylans Brewing company,,Novato,California,,United States,,http://www.moylans.com/
878,949,44.6365,-123.10600000000001,Mudshark Brewing,210 Swanson Avenue,Lake Havasu City,Arizona,86403,United States,1-928-453-2981,http://www.mudsharkbrewingco.com/
879,950,44.5613,-123.26100000000001,Murphy's Wagon Wheel,107 North Lincoln Avenue,Hastings,Nebraska,68901,United States,1-402-463-3011,
880,952,40.3532,-74.0747,Mussel Inn,Onekaka,Takaka,,,New Zealand,64-(03)-525-9241,
881,953,59.0697,-3.3135,Myanmar Brewery and Distillery,"No. 45, No. 3 Trunk Road",Yangon,,,Myanmar,95-1-636258,
882,954,28.5265,-81.3827,Mythos Breweries S.A.,"Industrial Area, Thessaloniki",,Sindos,570 22,Greece,,http://www.mythosbrewery.gr/
883,955,44.4284,-73.2131,Namaqua Brewing,,Loveland,Colorado,,United States,,
884,956,40.2246,-105.26799999999999,Namibia Breweries,PO Box 206,Windhoek,,,Namibia,,
885,957,55.7558,37.6176,Nebraska Brewing Company,7474 Towne Center Parkway #101,Papillion,Nebraska,68046,United States,1-402-934-7100,
886,958,48.2133,16.3229,Nelson Brewing,512 Latimer Street,Nelson,British Columbia,0,Canada,1-250-352-3582,
887,959,44.0197,-73.1693,Nethergate Brewery Co Ltd,The Street,Pentlow,Essex,,United Kingdom,44-(01787)-283220,
888,960,40.8098,-77.9101,New Albanian Brewing,3312 Plaza Drive,New Albany,Indiana,47150,United States,1-812-949-2804,http://www.newalbanian.com
889,961,60.381,25.1102,New Belgium Brewing,500 Linden Street,Fort Collins,Colorado,80524,United States,1-888-622-4044,http://www.newbelgium.com/
890,962,41.1475,-85.1168,New Century Brewing Company,PO Box 1498,Boston,Massachusetts,2117,United States,1-781-963-4007,
891,963,29.43,-98.49,New Glarus Brewing Company,2400 State Highway 69,New Glarus,Wisconsin,53574,United States,608-527-5850,http://www.newglarusbrewing.com/
892,964,32.7978,-117.24,New Holland Brewing Company,66 East Eighth Street,Holland,Michigan,49423,United States,1-616-355-6422,http://newhollandbrew.com
893,965,37.8016,-122.274,New River Brewing,2015 Afond Court,Atlanta,Georgia,30341,United States,1-770-841-2953,
894,966,47.5143,-122.353,New Road Brewhouse,,Collegeville,Pennsylvania,,United States,,
895,967,50.9953,4.2835,New Zealand Breweries Limited,,,,,New Zealand,,http://www.steinlager.co.nz/
896,968,32.8017,-79.9455,Niagara Falls Brewing,6863 Lundy's Lane,Niagara Falls,Ontario,0,Canada,1-905-356-2739,
897,969,43.1467,-75.1779,Nicolet Brewing,,Florence,Wisconsin,,United States,,
898,970,42.2012,-72.6104,Nikenjayamochi Kadoya Honten Co.,,,,,Japan,,
899,971,40.496,-111.42,Ninkasi Brewing,272 Van Buren St,Eugene,Oregon,97402,United States,877-7-NINKASI,http://www.ninkasibrewing.com/
900,972,48.1391,11.5802,Nodding Head Brewpub,1516 Sansom Street,Philadelphia,Pennsylvania,19102,United States,1-215-569-9525,http://www.noddinghead.com/
901,973,43.8344,-91.2362,Nor'Wester Brewery and Public House,,Portland,Oregon,,United States,,
902,974,45.2152,-123.97,Nordsj Grdsbryggeri,,Motala,,,Sweden,,
903,975,40.4569,-79.9915,North Coast Brewing Company,455 North Main Street,Fort Bragg,California,95437,United States,1-707-964-2739,http://www.northcoastbrewing.com/home.htm
904,976,42.8368,-71.6626,North Country Brewery,141 South Main Street,Slippery Rock,Pennsylvania,16057,United States,(724)-794-BEER,http://www.northcountrybrewing.com
905,977,40.4569,-79.9915,Northwest Brewwrks,,Kirkland,Washington,,United States,,
906,978,29.5761,-98.4772,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,54701,United States,1-715-552-0510,
907,979,34.9251,-95.7253,NÃÂ¸gne ÃË - Det KompromisslÃÂ¸se Bryggeri A/S,Gamle Rygene Kraftstasjon,Grimstad,Lunde,,Norway,47-37-25-74-00,http://nogne-o.com/
908,980,33.9176,-117.26,O'Fallon Brewery,26 West Industrial Drive,O'Fallon,Missouri,63366,United States,1-636-474-2337,
909,981,39.9827,-75.1275,O'Gara's Bar & Grill,146 Snelling Avenue North,Saint Paul,Minnesota,55104,United States,1-651-644-3333,
910,982,-20.2738,57.4971,O'Grady's Brewery and Pub #1,,Arlington Heights,Illinois,,United States,,
911,983,41.9104,-87.6761,O'Hanlon's Brewing Company Ltd.,Great Barton Farm,Exeter,Devon,,United Kingdom,44-(01404)-822412,
912,984,47.6081,-122.34,O'Hara's Brewpub and Restaurant,,Saint Cloud,Minnesota,,United States,,
913,985,35.1315,-79.4295,Oak Creek Brewery,2050 Yavapai Dr,Sedona,Arizona,86336,United States,928-204-1300,http://oakcreekbrew.com/
914,986,33.7268,-111.853,Oaken Barrel Brewing,50 North Airport Parkway,Greenwood,Indiana,46143,United States,1-317-887-2287,http://www.oakenbarrel.com/
915,987,39.7369,-104.991,Oakham Ales,80 Westgate,Peterborough,Cambridge,,United Kingdom,44-(01733)-358300,
916,988,42.0038,21.4522,Oasis Brewery and Restaurant,,Boulder,Colorado,,United States,,
917,990,50.2094,15.8326,Oasis Brewery Annex,,Boulder,Colorado,,United States,,
918,993,50.0355,15.762,Oconomowoc Brewing,,Oconomowoc,Wisconsin,,United States,,
919,994,50.0878,14.4205,Odell Brewing,800 East Lincoln Avenue,Fort Collins,Colorado,80524,United States,1-888-887-2797,
920,995,49.1911,16.5918,Oggi's Pizza and Brewing - Vista,425 South Melrose Drive,Vista,California,92083,United States,1-760-295-3581,
921,996,47.8809,18.1972,Ohio Brewing,,Niles,Ohio,,United States,,
922,997,49.9225,14.6361,Okanagan Spring Brewery,2801 - 27A Avenue,Vernon,British Columbia,0,Canada,1-800-663-7037,
923,998,50.0685,14.4067,Old City Brewing,603 West 13th Street #1A-345,Austin,Texas,78701,United States,1-512-448-4844,
924,999,59.93899999999999,30.3158,Old Dominion Brewing Co.,1284 McD Drive,Dover,Delaware,19901,United States,(302) 678-4810,http://www.olddominion.com/
925,1000,41.9455,-88.4507,Old Hat Brewery,114 North Main Street,Lawton,Michigan,49065,United States,1-269-624-6445,
926,1001,32.9908,-117.272,Olde Main Brewing,316 Main Street,Ames,Iowa,50010,United States,1-515-232-0553,
927,1002,37.2283,-77.3903,Olde Peninsula Brewpub and Restaurant,200 East Michigan Avenue,Kalamazoo,Michigan,49007,United States,1-269-343-2739,
928,1003,40.6954,-99.0812,Oldenberg Brewery,,Fort Mitchell,Kentucky,,United States,,
929,1004,37.6645,-121.87299999999999,On Tap Bistro & Brewery,,San Diego,California,,United States,,
930,1005,49.7466,13.3861,Onion Pub & Brewery,22221 Pepper Road,Lake Barrington,Illinois,60010,United States,1-847-381-7308,
931,1007,35.1814,136.906,Onopa Brewing,,Milwaukee,Wisconsin,,United States,,
932,1008,38.8814,-94.8191,Orchard Street Brewery,,Bellingham,Washington,,United States,,
933,1009,33.1406,-117.15,Oregon Trader Brewing,,Albany,Oregon,,United States,,
934,1010,43.3872,-87.8756,Oregon Trail Brewery,341 SW Second Street,Corvallis,Oregon,97333,United States,1-503-758-3257,
935,1011,40.3341,-75.012,Oriental Brewery,,,,,"Korea, Republic of",,
936,1012,45.5415,-122.713,Original Basil T's,183 Riverside Avenue,Red Bank,New Jersey,7701,United States,1-732-842-5990,
937,1013,43.0781,-70.7575,Orkney Brewery,Quoyloo,Orkney,Scotland,,United Kingdom,44-(01856)-841802,http://www.orkneybrewery.co.uk/
938,1014,42.0347,-88.2819,Orlando Brewing,1301 Atlanta Avenue,Orlando,Florida,32806,United States,(407) 872-1117,http://www.orlandobrewing.com
939,1015,34.542,-112.47,Orlio Organic,5 Bartlett Bay Road,South Burlington,Vermont,5403,United States,(802) 864-9820,http://www.orlio.net/
940,1016,60.4877,9.1885,Oskar Blues Grill and Brew,303 Main Street,Lyons,Colorado,80540,United States,1-303-823-6685,http://www.oskarblues.com/
941,1017,49.6747,8.925,Ostankinskij Pivovarennij Zavod,Ogorodnyj Pr. 20,Moskva,Moskva,,Russia,7-(095)-979-32-36,
942,1018,51.1833,6.4993,Ottakringer Brauerei AG,Ottakringerstrasse 91,Wien,,,Austria,0043 (0) 1 491000,http://www.ottakringer.at/
943,1019,48.3153,11.8911,Otter Creek Brewing & Wolaver's Organic Ales,793 Exchange Street,Middlebury,Vermont,5753,United States,1-888-473-0727,http://www.ottercreekbrewing.com/
944,1020,51.2292,6.7925,Otto's Pub and Brewery,2105 N. Atherton St.,State College,Pennsylvania,16803,United States,814-867-6886,http://www.ottospubandbrewery.com/index.php
945,1021,50.9465,6.9563,Oy Sinebrychoff AB,Sinebrychoffinaukio 1,Kerava,,,Finland,358-(09)-294-991,
946,1023,48.9175,11.8735,Oyster Bar Bistro and Brewery,,Fort Wayne,Indiana,46825,United States,1-260-490-6755,
947,1024,49.8851,10.8823,Pabst Brewing Company,PO Box 1661,San Antonio,Texas,78296,United States,1-800-935-2337,http://www.pabst.com/
948,1025,39.6282,-106.04700000000001,Pacific Beach Brewhouse,,Pacific Beach,California,,United States,,
949,1026,43.6615,-70.2553,Pacific Coast Brewing,906 Washington Street,Oakland,California,94607,United States,1-510-836-2739,
950,1027,40.1688,-105.102,Pacific Rim Brewing,9832 14th Avenue SW,Seattle,Washington,98106,United States,1-206-764-3844,
951,1028,43.6011,-89.7937,Palm Breweries,Steenhuffeldorp 3,Steenhuffel,Brabant,1840,Belgium,+32 (0)52 31 74 11,http://www.palmbreweries.com/
952,1029,47.5917,-122.335,Palmetto Brewing,289 Huger Street,Charleston,South Carolina,29403,United States,1-843-937-0903,
953,1029,37.8806,-122.3,Panther Brewing Company,Utica NY 13502,Utica,New York,13502,United States,1-800-568-2553,
954,1031,47.5924,-122.334,Paper City Brewing Company,108 Cabot St.,Holyoke,Massachusetts,1040,United States,,
955,1032,36.0663,120.383,Park City Brewing,375 West 910 South,Heber City,Utah,84032,United States,1-435-654-5467,
956,1033,33.4905,-79.116,Paulaner,,Munich,,,Germany,,http://www.paulaner.com/
957,1034,49.2673,-123.103,Pearl Street Brewery,1401 Saint Andrew Street,La Crosse,Wisconsin,54603,United States,1-608-784-4832,
958,1035,45.4856,-122.75399999999999,Pelican Pub & Brewery,33180 Cape Kiwanda Drive,Pacific City,Oregon,97135,United States,1-503-965-7007,http://www.pelicanbrewery.com/
959,1036,41.5841,-93.6296,Penn Brewery,800 Vinial St.,Pittsburgh,Pennsylvania,15212,United States,412-237-9400,http://www.pennbrew.com/
960,1037,51.1148,13.915,Pennichuck Brewing Company,"127 Elm St., Unit C",Milford,New Hampshire,3055,United States,(603) 672-2750,http://www.pennichuckbrewing.com/
961,1038,32.7366,-97.3274,Pennsylvania Brewing,800 Vinial Street,Pittsburgh,Pennsylvania,15212,United States,1-412-237-9402,
962,1039,45.0851,-87.6544,Pete's Brewing,14800 San Pedro Avenue,San Antonio,Texas,78232,United States,1-210-490-9128,http://www.peteswicked.com/
963,1040,61.2181,-149.9,Pete's Place,120 SW Eighth Street,Krebs,Oklahoma,74554,United States,1-918-423-2042,
964,1041,41.1151,-74.14699999999999,PH Woods Diner and Brewery,23060 Alessandro Boulevard,Moreno Valley,California,92553,United States,1-951-653-3850,
965,1042,42.832,-88.714,Philadelphia Brewing Co,2423 Amber St,Philadelphia,Pennsylvania,19125,United States,215-427-BREW (2739),http://philadelphiabrewing.com/index.htm
966,1043,51.3723,-2.8773,Phoenix Beverages Ltd,,Pont Fer,Phoenix,,Mauritius,,http://www.phoenixbeveragesgroup.com/
967,1044,30.113000000000003,-98.4156,Piece,1927 West North Avenue,Chicago,Illinois,60622,United States,1-773-772-4422,
968,1045,33.6864,-117.66,Pike Pub and Brewery,1415 First Avenue,Seattle,Washington,98101,United States,1-206-622-6044,
969,1046,33.037,-117.292,Pinehurst Village Brewery,,Aberdeen,North Carolina,,United States,,
970,1047,45.1913,-109.24700000000001,Pinnacle Peak Patio Steakhouse & Microbrewery,10426 East Jomax Road,Scottsdale,Arizona,85255,United States,1-480-563-5133,
971,1048,36.0613,-79.5695,Pint's Pub Brewery and Freehouse,211 West 13th Avenue,Denver,Colorado,80204,United States,1-303-534-7543,
972,1049,40.3044,-79.5471,Pivara Skopje,,Skopje,,,"Macedonia, the Former Yugoslav Republic of",,http://www.pivaraskopje.com.mk/
973,1050,40.0187,-105.279,Pivovar Herold Beznice,Nadrazni ul.,Beznice,,,Czech Republic,420-318-682-047,
974,1051,47.6062,-122.33200000000001,Pivovar Hradec Krlov,,Hradec Krlov,,,Czech Republic,,
975,1052,43.0117,-88.2315,Pivovar Klter Hradit,CZ-294 15 Klter Hradit nad Jizerou,Klter Hradit nad Jizerou,,,Czech Republic,420-329-774-421,
976,1053,48.0708,11.5311,Pivovar Nchod,Dobroovsk 130,Nchod,,,Czech Republic,420-491-407-111,
977,1054,41.9234,-87.6982,Pivovar Pardubice a.s.,Palackho 250,Pardubice,,,Czech Republic,420-466-511-321-4,
978,1055,37.5356,-77.4338,Pivovar Podkov,Dkansk 201/10,Praha,,,Czech Republic,420-326-356-222,
979,1056,51.5462,-1.1355,Pivovar Starobrno,Hlinky 12,Brno,,,Czech Republic,420-543-516-111,
980,1057,33.4148,-111.90899999999999,Pivovar v Hurbanove,Novozamocka Cesta 2,Hurbanovo,,,Slovakia,421-35---765-41-11,
981,1058,40.3688,-74.9477,Pivovar Velk Popovice,Ringhofferova 1,Velk Popovice,,,Czech Republic,420-204/623-111,
982,1059,41.85,-87.6501,Pivovary Staropramen,Nadrazni 84,Praha,,150 54,Czech Republic,,http://www.staropramen.com
983,1060,40.638000000000005,-111.69,Pivzavod Baltika /,"Promzona Parnas-4, 6 Proyezd, 9 Kvartal",Sankt-Peterburg,Sankt-Peterburg,,Russia,7-812-329-91-01,
984,1061,40.4465,-79.7642,Pizza Beer,5N404 Harvest Lane,St Charles,Illinois,60175,United States,(630) 377-6888,http://www.mammamiapizzabeer.com/
985,1062,44.5693,-72.6034,Pizza Port Brewing - Solana Beach,135 North Highway 101,Solana Beach,California,92075,United States,1-858-481-7332,http://www.pizzaport.com
986,1063,41.8915,-87.6284,Pizzeria Uno Chicago Grill & Brewery,61 US Highway 1 South,Metuchen,New Jersey,8840,United States,1-732-548-7979,
987,1064,39.7472,-104.995,Platte Valley Brewing,14 East Railroad,Kearney,Nebraska,68847,United States,1-308-237-0751,
988,1065,43.0399,-87.9117,Pleasanton Main Street Brewery,830 Main Street,Pleasanton,California,94566,United States,1-925-462-8218,
989,1066,44.9765,-93.2747,Plzesk Prazdroj,U Prazdroje 7,Plze,,,Czech Republic,420-019/706-1111,
990,1067,37.2886,-121.93299999999999,Plzesk Prazdroj Pivovar Radegast,CZ-739 51 Noovice,Noovice,,,Czech Republic,420-558-602-175,
991,1068,39.5678,-104.874,Pokka Beer Works,,Nagoya,Chubu,,Japan,,
992,1069,41.4623,-81.85600000000001,Pony Express Brewing,,Olathe,Kansas,,United States,,
993,1070,39.4091,-104.87,Port Brewing Company,155 Mata Way Suite 104,San Marcos,California,92069,United States,(760) 891-0272,http://www.portbrewing.com/
994,1071,42.7875,-86.1089,Port Washington Brewing,,Port Washington,Wisconsin,53074,United States,1-262-377-2337,
995,1072,44.6202,-124.052,Porterhouse Restaurant and Brewpub,5775 Lower Mountain Road,Lahaska,Pennsylvania,18931,United States,1-215-794-9373,
996,1073,51.4421,4.9232,Portland Brewing,2730 NW 31st Avenue,Portland,Oregon,97210,United States,1-503-226-7623,
997,1074,37.2869,-121.946,Portsmouth Brewery,56 Market Street,Portsmouth,New Hampshire,3801,United States,1-603-431-1115,http://www.portsmouthbrewery.com/
998,1075,45.5118,-122.65899999999999,Prairie Rock Brewing - Elgin,127 South Grove Avenue,Elgin,Illinois,60120,United States,1-847-622-8888,
999,1076,37.9871,-122.589,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,86301,United States,(928) 771-2795,http://prescottbrewingcompany.com/
1000,1077,43.3178,-88.37899999999999,Pripps Ringnes Bryggerier,,Bromma,,,Sweden,,
1001,1078,38.647,-90.225,Privat-Brauerei Schmucker Ober-Mossau KG,,Mossautal,Hessen,,Germany,,
1002,1079,32.789,-96.7989,Privatbrauerei Bolten,Rheydter-Strae 138,Korschenbroich,Nordrhein-Westfalen,,Germany,49-(0)2161-/-61790-0,
1003,1080,44.0291,-88.1629,Privatbrauerei Erdinger Weissbru,Franz-Brombach-Strae 1-20,Erding,Bayern,,Germany,49-(0)8122-/-4090,
1004,1081,39.939,-77.6566,Privatbrauerei Frankenheim,Wielandstrae 14-16,Dsseldorf,Nordrhein-Westfalen,,Germany,49-(0)211-/-16902-0,
1005,1082,38.5731,-121.48100000000001,Privatbrauerei Gaffel,Eigelstein 41,Kln,Nordrhein-Westfalen,,Germany,49-(0)221-/-160060,
1006,1083,47.6855,9.208,Privatbrauerei Hofmhl,Hofmhlstrae 10,Eichsttt,Bayern,,Germany,49-(0)8421-/-9808-0,
1007,1084,44.8902,-92.6378,Private Weissbierbrauerei G. Schneider & Sohn GmbH,Emil-Ott-Strasse 1-5,Kelheim,,93309,Germany,0 94 41 / 7 05 - 0,http://www.schneider-weisse.de
1008,706,49.1482,-122.86200000000001,Privater Brauereigasthof Greifenklau,Laurenziplatz 20,Bamberg,Bayern,,Germany,49-(0)951-/-53219,
1009,1086,38.4418,-122.712,Pug Ryan's Steakhouse and Brewery,104 Village Place,Dillon,Colorado,80435,United States,1-970-468-2145,
1010,1087,41.3879,2.1699,Pugsley Brewing LLC,,Portland,Maine,,United States,,
1011,1088,51.4736,-3.179,Pumphouse Brewery & Restaurant,540 Main Street,Longmont,Colorado,80501,United States,1-303-702-0881,
1012,1089,12.9683,77.657,Pumphouse Pizza and Brewing,,Lake Delton,Wisconsin,,United States,,
1013,1090,38.6191,-121.4,"Pyramid Alehouse, Brewery and Restaurant - Berkeley",901 Gilman Street,Berkeley,California,94710,United States,1-510-528-9880,
1014,1091,29.8123,-95.4675,"Pyramid Alehouse, Brewery and Restaurant - Seattle",1201 First Avenue South,Seattle,Washington,98134,United States,1-206-682-3377,
1015,1092,38.633,-90.21,Pyramid Ales Brewery,91 S Royal Brougham Way,Seattle,Washington,98134,United States,(206) 682-8322,http://www.pyramidbrew.com/
1016,1093,28.1646,-82.7717,Qingdao Brewery,"Hongkong Road, Central",Qingdao,Shandong,,China,,
1017,1094,59.3014,24.6679,Quigleys,257 Willbrook Blvd,Pawleys Island,South Carolina,29585,United States,(843) 237-7010,
1018,1095,29.4241,-98.4936,R&B; Brewing,54 East Fourth Avenue,Vancouver,British Columbia,0,Canada,1-604-874-2537,
1019,1096,52.7069,-2.787,Raccoon Lodge and Brewpub / Cascade Brewing,7424 SW Beaverton-Hillsdale Hwy,Portland,Oregon,97225,United States,(503) 296-0110,http://www.raclodge.com/
1020,1097,40.7626,-111.895,Raccoon River Brewing,200 North Tenth Street,Des Moines,Iowa,50309,United States,1-515-362-5222,
1021,1098,21.3069,-157.858,Radeberger Exportbierbrauerei,Dresdener Strae 2,Radeberg,Sachsen,,Germany,49-(0)3528-/-454-0,
1022,1099,53.8834,-1.2625,Rahr & Sons Brewing Company,701 Galveston Ave,Fortworth,Texas,76104,United States,(817) 810-9266,http://www.rahrbrewery.com/
1023,1100,32.7922,-117.09899999999999,Rail House Restaurant and Brewpub,2029 Old Peshtigo Road,Marinette,Wisconsin,54143,United States,1-715-732-4646,
1024,1101,33.1345,-117.191,Railway Brewing,,Anchorage,Alaska,,United States,,
1025,1102,14.5833,120.96700000000001,Ramapo Valley Brewery,143 Highway 59 Building 6,Hillburn,New York,10931,United States,1-845-369-7827,
1026,1103,44.2929,-90.8511,Randy's Fun Hunters Brewery Restaurant and Banquet Center,841 East Milwaukee Street,Whitewater,Wisconsin,53190,United States,1-262-473-8000,
1027,1104,39.7557,-104.993,RCH Brewery,West Hewish,Weston-super-Mare,Somerset,,United Kingdom,44-(01934)-834447,
1028,1105,44.8007,-106.956,Real Ale Brewing Company,231 San Saba Court,Blanco,Texas,78606,United States,1-830-833-2534,http://www.realalebrewing.com/
1029,1106,34.4166,-119.696,ReaperAle,,Foothill Ranch,California,,United States,,
1030,1107,36.9741,-122.031,Red Kettle Brewing,,Encinitas,California,,United States,,
1031,1108,35.5966,-106.052,Red Lodge Ales,417 North Broadway,Red Lodge,Montana,59068,United States,1-406-446-4607,
1032,1109,38.4405,-122.714,Red Oak Brewery,6901 Konica Drive,Whitsett,North Carolina,27377,United States,1-888-Red-Oaks,http://www.redoakbrewery.com
1033,1111,52.5435,-2.1156,Red Star Brewery & Grille,101 Ehalt St.,Greensburg,Pennsylvania,15601,United States,724.850.7245,http://www.redstarbrewery.com/
1034,1112,45.4207,-122.671,RedFish New Orleans Brewhouse,2027 13th Street,Boulder,Colorado,80302,United States,1-303-440-5858,
1035,1113,-34.1855,150.607,Remington Watson Smith Brewing,,Waukesha,Wisconsin,,United States,,
1036,1114,50.0224,10.83,Restaurant Isarbru,Kreuzeckstrae 23,Pullach im Isartal,Bayern,,Germany,49-(0)89-/-798961,
